"","ID","step","angle","TimeNum","locType","time","mu.x","nu.x","mu.y","nu.y","se.mu.x","se.nu.x","se.mu.y","se.nu.y","speed","x","y","Bottom.Temp","Exposure","Location","Year","TSR","HoD"
"1994","31302.2",5.80566885097453,-0.293633355519687,418303.2,"p",2017-09-20 07:12:00,1143401.03381845,-9.08070212398834,5065544.52041997,3.76573565751643,0.338786068190532,1.90766480284142,0.338786068190532,1.90766480284142,9.83056031500224,1143401.03381845,5065544.52041997,-1.01317073170732,"Post","Carson","2017",10.8791666666667,7
"2017","31302.2",8.79323539273655,-0.151633518851383,418303.7,"p",2017-09-20 07:42:00,1143395.98932861,-11.4177095787559,5065547.39425244,7.64540821601362,0.0776337555448659,1.5203604835696,0.0776337555448659,1.5203604835696,13.74104649633,1143395.98932861,5065547.39425244,-1,"Post","Carson","2017",10.9,7
"2064","31302.2",10.517335349393,-0.0509460042069345,418304.2,"p",2017-09-20 08:12:00,1143389.09412666,-15.9139547828477,5065552.85109939,13.985178787014,0.0161554944214035,1.15348862153036,0.0161554944214035,1.15348862153036,21.1858250378707,1143389.09412666,5065552.85109939,-1,"Post","Carson","2017",10.9208333333333,8
"2084","31302.2",3.48675196968564,0.227873661576444,418304.7,"p",2017-09-20 08:42:00,1143381.19004419,-13.7501891458666,5065559.78938616,11.5081833248844,0.131080128165943,1.5261313835971,0.131080128165943,1.5261313835971,17.9305879710135,1143381.19004419,5065559.78938616,-1,"Post","Carson","2017",10.9416666666667,8
"2124","31302.2",2.31301009668308,2.33974801428678,418305.2,"p",2017-09-20 09:12:00,1143378.11775608,-1.02993792120439,5065561.43816905,-3.01548226144085,0.224512805870846,1.51794400423731,0.224512805870846,1.51794400423731,3.18651932217573,1143378.11775608,5065561.43816905,-1,"Post","Carson","2017",10.9625,9
"2154","31302.2",1.44963718061424,0.68223324260677,418305.7,"p",2017-09-20 09:42:00,1143378.74897563,2.77134467862695,5065559.212955,-3.97306189053233,0.0115325625946708,0.710174626412406,0.0115325625946708,0.710174626412406,4.84412759057338,1143378.74897563,5065559.212955,-1,"Post","Carson","2017",10.9833333333333,9
"2194","31302.2",1.20631814165724,0.320226481606703,418306.2,"p",2017-09-20 10:12:00,1143379.93537356,2.42182127593924,5065558.37994365,-0.5849301975289,0.450342092192147,2.59654019803276,0.450342092192147,2.59654019803276,2.49145773164491,1143379.93537356,5065558.37994365,-1,"Post","Carson","2017",11.0041666666667,10
"2204","31302.2",1.61773098642569,-0.866609429146456,418306.7,"p",2017-09-20 10:42:00,1143381.09065234,1.99977867158876,5065558.03276299,-1.3266960660793,0.705077300726665,2.36367806606568,0.705077300726665,2.36367806606568,2.3998410753822,1143381.09065234,5065558.03276299,-1,"Post","Carson","2017",11.025,10
"2224","31302.2",2.44691990149983,-0.466712711192462,418307.2,"p",2017-09-20 11:12:00,1143381.73884057,0.458712685192983,5065556.55056679,-4.77155573805753,0.313076667926564,2.11359125660569,0.313076667926564,2.11359125660569,4.79355416042697,1143381.73884057,5065556.55056679,-1,"Post","Carson","2017",11.0458333333333,11
"2234","31302.2",1.05987210884971,-1.92879539442203,418307.7,"p",2017-09-20 11:42:00,1143381.60565535,-0.883224530719012,5065554.1072742,-3.87145354783168,0.0631426955395476,1.74914093200062,0.0631426955395476,1.74914093200062,3.97092409203227,1143381.60565535,5065554.1072742,-1,"Post","Carson","2017",11.0666666666667,11
"2284","31302.2",1.33668911652239,-0.67554904958729,418308.2,"p",2017-09-20 12:12:00,1143380.63466498,-1.74298080439946,5065554.53213487,3.33640975298199,0.254039367028026,1.51944200284183,0.254039367028026,1.51944200284183,3.76425452437775,1143380.63466498,5065554.53213487,-1,"Post","Carson","2017",11.0875,12
"2317","31302.2",1.83033451737727,-0.378846051625648,418308.7,"p",2017-09-20 12:42:00,1143380.01410242,-0.690944061123179,5065555.71604361,1.7167914662974,0.0124096736459909,0.704506210050699,0.0124096736459909,0.704506210050699,1.85061520429098,1143380.01410242,5065555.71604361,-1,"Post","Carson","2017",11.1083333333333,12
"2354","31302.2",3.10037610272072,0.262244081282396,418309.2,"p",2017-09-20 13:12:00,1143379.82418979,-0.564513804844132,5065557.53649895,4.96168016342764,0.0996293129555755,1.48482524224233,0.0996293129555755,1.48482524224233,4.99369060715729,1143379.82418979,5065557.53649895,-1.01545454545455,"Post","Carson","2017",11.1291666666667,13
"2417","31302.2",2.98150607303986,0.250328652284671,418309.7,"p",2017-09-20 13:42:00,1143378.71406831,-4.42706623521652,5065560.4313154,6.06555956581065,0.0165227116418583,1.13584329905141,0.0165227116418583,1.13584329905141,7.50932275890384,1143378.71406831,5065560.4313154,-1.02,"Post","Carson","2017",11.15,13
"2453","31302.2",1.92526981606913,-2.40914146105788,418310.2,"p",2017-09-20 14:12:00,1143376.99016772,-0.841770696173801,5065562.8639159,2.62278839147403,0.0136014705087354,0.810842771442158,0.0136014705087354,0.810842771442158,2.75455928442062,1143376.99016772,5065562.8639159,-1.02,"Post","Carson","2017",11.1708333333333,14
"2484","31302.2",1.77095500469061,0.339359912983014,418310.7,"p",2017-09-20 14:42:00,1143378.86826292,5.31452679219062,5065562.4403332,-1.67493341605712,0.152029602380589,1.66801978405533,0.152029602380589,1.66801978405533,5.57221652245646,1143378.86826292,5065562.4403332,-1.02,"Post","Carson","2017",11.1916666666667,14
"2516","31302.2",0.819718393809158,-0.381459163816748,418311.2,"p",2017-09-20 15:12:00,1143380.627,2.1802967613362,5065562.648,1.38641900126248,0,1.63310716121141,0,1.63310716121141,2.58376694277073,1143380.627,5065562.648,-1.02,"Post","Carson","2017",11.2125,15
"2564","31302.2",3.16288127047546,-1.26618152914479,418311.7,"p",2017-09-20 15:42:00,1143381.41833417,0.735733258984745,5065562.43415781,-4.68316616269255,0.0355668384875575,1.37640146759585,0.0355668384875575,1.37640146759585,4.74060636794121,1143381.41833417,5065562.43415781,-1.02,"Post","Carson","2017",11.2333333333333,15
"2594","31302.2",3.50441884774808,-0.135014522489048,418312.2,"p",2017-09-20 16:12:00,1143381.54699203,-0.415381513479446,5065559.27389436,-7.12354502183343,0.0647996913572896,0.960096870112594,0.0647996913572896,0.960096870112594,7.13564541438462,1143381.54699203,5065559.27389436,-1.02,"Post","Carson","2017",11.2541666666667,16
"2634","31302.2",1.67348528849302,0.428263596320649,418312.7,"p",2017-09-20 16:42:00,1143381.21692464,-0.236807823747119,5065555.78505401,-6.47401511895544,0.0173781471969828,1.20519210087023,0.0173781471969828,1.20519210087023,6.47834467328278,1143381.21692464,5065555.78505401,-1.02,"Post","Carson","2017",11.275,16
"2704","31302.2",1.38516895114389,2.15403682144083,418313.2,"p",2017-09-20 17:12:00,1143381.76543582,1.58833226039391,5065554.20401369,0.735050027364148,0.110896348001185,1.74972683582324,0.110896348001185,1.74972683582324,1.75017082370152,1143381.76543582,5065554.20401369,-1.02,"Post","Carson","2017",11.2958333333333,17
"2723","31302.2",3.20988611783461,0.828164852836856,418313.7,"p",2017-09-20 17:42:00,1143382.60770546,1.82640747279394,5065555.30368403,3.30195381701732,0.0230651251893416,0.804552049279598,0.0230651251893416,0.804552049279598,3.77341533181716,1143382.60770546,5065555.30368403,-1.02,"Post","Carson","2017",11.3166666666667,17
"2783","31302.2",4.64987583562724,1.16474965455059,418314.2,"p",2017-09-20 18:12:00,1143382.0502709,-6.23074993669957,5065558.46479706,7.0716863616306,0.0114017542509914,0.692650705622971,0.0114017542509914,0.692650705622971,9.42501951037524,1143382.0502709,5065558.46479706,-1.02,"Post","Carson","2017",11.3375,18
"2823","31302.2",5.3368334133288,0.633462695653105,418314.7,"p",2017-09-20 18:42:00,1143377.52443817,-10.2782593210938,5065559.53165385,-0.575136134548219,0.296927600603245,1.79656115954899,0.296927600603245,1.79656115954899,10.2943380673511,1143377.52443817,5065559.53165385,-1.02,"Post","Carson","2017",11.3583333333333,18
"2853","31302.2",11.0513641921579,0.79969269450433,418315.2,"p",2017-09-20 19:12:00,1143372.6129777,-8.20083058218777,5065557.44374895,-13.3248984701364,0.0109544511501033,0.711392999684422,0.0109544511501033,0.711392999684422,15.6462948162557,1143372.6129777,5065557.44374895,-1.02,"Post","Carson","2017",11.3791666666667,19
"2893","31302.2",14.0039540693031,-0.0664178705679317,418315.7,"p",2017-09-20 19:42:00,1143368.62548745,-10.1545398056513,5065547.1368303,-23.4169759287662,0.0522206855565876,1.35039105447274,0.0522206855565876,1.35039105447274,25.5238993947432,1143368.62548745,5065547.1368303,-1.02,"Post","Carson","2017",11.4,19
"2916","31302.2",16.2838349957379,-0.161866989206922,418316.2,"p",2017-09-20 20:12:00,1143362.71698068,-13.3301064959229,5065534.44036318,-26.4215328361462,0.285741141594976,1.58566484478909,0.285741141594976,1.58566484478909,29.5937347525485,1143362.71698068,5065534.44036318,-1.02,"Post","Carson","2017",11.4208333333333,20
"2943","31302.2",24.5273652905106,-0.245354731453407,418316.7,"p",2017-09-20 20:42:00,1143353.55706357,-27.9167651251024,5065520.97710946,-28.4808701022648,0.0176351920885484,1.08498986170379,0.0176351920885484,1.08498986170379,39.8811451293994,1143353.55706357,5065520.97710946,-1.02,"Post","Carson","2017",11.4416666666667,20
"2973","31302.2",NA,NA,418317.2,"p",2017-09-20 21:12:00,1143335.24748131,-41.0217520086501,5065504.65685072,-34.7912567502393,0.168706846334107,1.82545008148675,0.168706846334107,1.82545008148675,53.788620396142,1143335.24748131,5065504.65685072,-1.02,"Post","Carson","2017",11.4625,21
"1156","31302.4",0.717719464523426,NA,418402.75,"p",2017-09-24 10:45:00,1143134.916,1.41221338790429,5065367.67,0.287502330493471,0,4.78827735203382,0,4.78827735203382,1.44118154408641,1143134.916,5065367.67,-1.04,"Post","Carson","2017",15.0270833333333,10
"3106","31302.4",0.704408694937927,-0.0811401219983533,418403.25,"p",2017-09-24 11:15:00,1143135.6210851,1.40607342420986,5065367.80407545,0.229349299064151,0.850058821494136,2.72723303001412,0.850058821494136,2.72723303001412,1.42465559882045,1143135.6210851,5065367.80407545,-1.04,"Post","Carson","2017",15.0479166666667,11
"5104","31302.4",0.889892067599567,-0.188954163053198,418403.75,"p",2017-09-24 11:45:00,1143136.32148244,1.4324781580027,5065367.87914333,0.0411476606900075,0.134164078649987,1.38394364047096,0.134164078649987,1.38394364047096,1.43306901548218,1143136.32148244,5065367.87914333,-1.04,"Post","Carson","2017",15.06875,11
"8104","31302.4",1.10760104831693,-0.0615750547927426,418404.25,"p",2017-09-24 12:15:00,1143137.20837103,2.00752497551461,5065367.80609185,-0.258714199793821,0.433820239269677,3.12988817691623,0.433820239269677,3.12988817691623,2.02412686472214,1143137.20837103,5065367.80609185,-1.0434375,"Post","Carson","2017",15.0895833333333,12
"9101","31302.4",1.33977221494189,-0.0104421199951253,418404.75,"p",2017-09-24 12:45:00,1143138.30454676,2.39728982569641,5065367.64741341,-0.370020229374085,0.875499857224431,2.78325349186882,0.875499857224431,2.78325349186882,2.42567794204704,1143138.30454676,5065367.64741341,-1.0528125,"Post","Carson","2017",15.1104166666667,12
"1157","31302.4",1.75935705731903,0.0202326812360553,418405.25,"p",2017-09-24 13:15:00,1143139.62842221,2.94028491363796,5065367.44163837,-0.447552228093595,0.295803989154981,2.52754821912461,0.295803989154981,2.52754821912461,2.97415170598921,1143139.62842221,5065367.44163837,-1.06,"Post","Carson","2017",15.13125,13
"1318","31302.4",2.18437318007018,0.011502241676012,418405.75,"p",2017-09-24 13:45:00,1143141.37201508,4.15367500256427,5065367.20664653,-0.487436818533172,0.260768096208106,3.40890011587315,0.260768096208106,3.40890011587315,4.18217774359113,1143141.37201508,5065367.20664653,-1.06144927536232,"Post","Carson","2017",15.1520833333333,13
"1418","31302.4",1.57666251829923,-0.108324843411952,418406.25,"p",2017-09-24 14:15:00,1143143.54002846,4.1122709667751,5065366.93980541,-0.603375362461335,1.08471194332873,2.80403281007908,1.08471194332873,2.80403281007908,4.15630055845421,1143143.54002846,5065366.93980541,-1.07014492753623,"Post","Carson","2017",15.1729166666667,14
"1518","31302.4",0.761428603372876,-2.0545027832686,418406.75,"p",2017-09-24 14:45:00,1143145.07488738,1.61029761315539,5065366.57914937,-0.864290783192769,0.188679622641132,3.16790151362065,0.188679622641132,3.16790151362065,1.82758227197736,1143145.07488738,5065366.57914937,-1.07884057971015,"Post","Carson","2017",15.19375,14
"1818","31302.4",5.83637871215037,-0.607968295895721,418407.25,"p",2017-09-24 15:15:00,1143144.57597119,-4.52818619461635,5065366.00394841,-1.61172570460305,0.0866025403784439,1.74091929738285,0.0866025403784439,1.74091929738285,4.80646751367283,1143144.57597119,5065366.00394841,-1.08,"Post","Carson","2017",15.2145833333333,15
"2116","31302.4",10.637762126052,-0.00841231254310726,418407.75,"p",2017-09-24 15:45:00,1143138.91863033,-17.6488791406424,5065364.56944122,-4.10860685325399,0.231948270094864,1.94190627992187,0.231948270094864,1.94190627992187,18.1208053131092,1143138.91863033,5065364.56944122,-1.08,"Post","Carson","2017",15.2354166666667,15
"2318","31302.4",12.3091436202584,0.127998579649004,418408.25,"p",2017-09-24 16:15:00,1143128.58556426,-22.5129254305121,5065362.04164997,-6.13425140200435,0.183303027798234,1.63085866953578,0.183303027798234,1.63085866953578,23.333684914792,1143128.58556426,5065362.04164997,-1.08,"Post","Carson","2017",15.25625,16
"2817","31302.4",9.2669673930931,0.246796569971536,418408.75,"p",2017-09-24 16:45:00,1143117.10017054,-20.529953020998,5065357.61437678,-12.147650950064,0.0969535971483266,1.47854658364219,0.0969535971483266,1.47854658364219,23.8546514258535,1143117.10017054,5065357.61437678,-1.08,"Post","Carson","2017",15.2770833333333,16
"3116","31302.4",6.62269180434568,0.278426191697611,418409.25,"p",2017-09-24 17:15:00,1143109.5296318,-12.8664123324338,5065352.26988169,-9.64247979582464,0.0591607978309962,1.84352922406996,0.0591607978309962,1.84352922406996,16.0786188126061,1143109.5296318,5065352.26988169,-1.08,"Post","Carson","2017",15.2979166666667,17
"3414","31302.4",3.91723643180084,0.776519803578679,418409.75,"p",2017-09-24 17:45:00,1143105.37741373,-0.781132099017453,5065347.11050849,-11.1214000237082,0.178885438199983,1.54899967721107,0.178885438199983,1.54899967721107,11.1487984035704,1143105.37741373,5065347.11050849,-1.08,"Post","Carson","2017",15.31875,17
"3715","31302.4",2.26679480693281,0.0384457610290374,418410.25,"p",2017-09-24 18:15:00,1143105.76405771,0.0855867036640201,5065343.21240027,-5.78624936980381,0.338969025133566,2.62545234197843,0.338969025133566,2.62545234197843,5.78688230858371,1143105.76405771,5065343.21240027,-1.08,"Post","Carson","2017",15.3395833333333,18
"3815","31302.4",4.39061371683713,1.70824150564463,418410.75,"p",2017-09-24 18:45:00,1143106.07433414,2.3669843438186,5065340.96694102,-2.81378205720014,0.245560583156173,2.60516794084374,0.245560583156173,2.60516794084374,3.67695313395531,1143106.07433414,5065340.96694102,-1.08,"Post","Carson","2017",15.3604166666667,18
"4314","31302.4",4.16516634487259,0.196723542100737,418411.25,"p",2017-09-24 19:15:00,1143110.30026319,10.8048098344984,5065342.15816412,6.02630254350741,0.0781024967590666,1.15494588617822,0.0781024967590666,1.15494588617822,12.3717516102433,1143110.30026319,5065342.15816412,-1.08,"Post","Carson","2017",15.38125,19
"4714","31302.4",2.08913530451221,-0.800622725534244,418411.75,"p",2017-09-24 19:45:00,1143114.011,6.84825844413024,5065344.05,1.01149323014808,0,1.1044455622619,0,1.1044455622619,6.92255460594111,1143114.011,5065344.05,-1.08,"Post","Carson","2017",15.4020833333333,19
"5114","31302.4",2.08212571019386,-1.46017419672174,418412.25,"p",2017-09-24 20:15:00,1143115.98798921,-1.50545639561439,5065343.37472229,-2.52524041329642,0.0574456264653803,1.20345336428131,0.0574456264653803,1.20345336428131,2.93993845242409,1143115.98798921,5065343.37472229,-1.06,"Post","Carson","2017",15.4229166666667,20
"5514","31302.4",3.00535699044139,0.116704192512361,418412.75,"p",2017-09-24 20:45:00,1143115.53661164,0.573745086206247,5065341.34211172,-5.32835296239761,0.217485631709315,1.6835973390333,0.217485631709315,1.6835973390333,5.35915373131217,1143115.53661164,5065341.34211172,-1.06,"Post","Carson","2017",15.44375,20
"5713","31302.4",2.05661381153417,1.74847098854141,418413.25,"p",2017-09-24 21:15:00,1143115.23114155,1.61382192884841,5065338.3523193,-5.50292573107413,0.119582607431014,2.08657614287138,0.119582607431014,2.08657614287138,5.73468506718109,1143115.23114155,5065338.3523193,-1.0768,"Post","Carson","2017",15.4645833333333,21
"6214","31302.4",5.15681715195646,1.11913846997983,418413.75,"p",2017-09-24 21:45:00,1143117.28184104,1.24250545808622,5065338.50817822,8.97706562039026,0.0223606797749979,1.32449990562476,0.0223606797749979,1.32449990562476,9.06264459008334,1143117.28184104,5065338.50817822,-1.08,"Post","Carson","2017",15.4854166666667,21
"6614","31302.4",4.85088228106256,-0.240633778850324,418414.25,"p",2017-09-24 22:15:00,1143119.17448392,7.82848074419014,5065343.30512162,9.39939698680733,0.148660687473185,2.15283533973223,0.148660687473185,2.15283533973223,12.2324884826334,1143119.17448392,5065343.30512162,-1.06,"Post","Carson","2017",15.50625,22
"6814","31302.4",3.25285569652571,1.69835533505309,418414.75,"p",2017-09-24 22:45:00,1143121.97892317,0.653084088200441,5065347.2631741,5.64731816770176,0.0781024967590666,1.1872236520555,0.0781024967590666,1.1872236520555,5.6849557002245,1143121.97892317,5065347.2631741,-1.06,"Post","Carson","2017",15.5270833333333,22
"7514","31302.4",4.51183241881986,-1.51569033461971,418415.25,"p",2017-09-24 23:15:00,1143119.10710229,-3.59222672748359,5065348.79082426,4.56264654161991,0.02,1.40349563590344,0.02,1.40349563590344,5.80705057024679,1143119.10710229,5065348.79082426,-1.06,"Post","Carson","2017",15.5479166666667,23
"7713","31302.4",4.61255029896155,0.327746083454802,418415.75,"p",2017-09-24 23:45:00,1143121.00339987,7.13877322977199,5065352.8848061,10.141941488537,0.14247806848775,1.93243369873328,0.14247806848775,1.93243369873328,12.4024618678316,1143121.00339987,5065352.8848061,-1.06,"Post","Carson","2017",15.56875,23
